,code,name,c_name
883,002813,路畅科技,通信
884,002897,意华股份,通信
885,002908,德生科技,通信
886,300017,网宿科技,通信
887,300025,华星创业,通信
888,300028,金亚科技,通信
889,300038,梅泰诺,通信
890,300050,世纪鼎利,通信
891,300081,恒信东方,通信
892,300098,高新兴,通信
893,300134,大富科技,通信
894,300136,信维通信,通信
895,300205,天喻信息,通信
896,300211,亿通科技,通信
897,300213,佳讯飞鸿,通信
898,300250,初灵信息,通信
899,300252,金信诺,通信
900,300292,吴通控股,通信
901,300299,富春股份,通信
902,300310,宜通世纪,通信
903,300312,邦讯技术,通信
904,300322,硕贝德,通信
905,300353,东土科技,通信
906,300467,迅游科技,通信
907,300531,优博讯,通信
908,300548,博创科技,通信
909,300555,路通视信,通信
910,300560,中富通,通信
911,300563,神宇股份,通信
912,300565,科信技术,通信
913,300570,太辰光,通信
914,300571,平治信息,通信
915,300578,会畅通讯,通信
916,300590,移为通信,通信
917,300597,吉大通信,通信
918,300603,立昂技术,通信
919,300615,欣天科技,通信
920,300620,光库科技,通信
921,300628,亿联网络,通信
922,300638,广和通,通信
923,300689,澄天伟业,通信
924,300698,万马科技,通信
925,300710,万隆光电,通信
926,300711,广哈通信,通信
927,600028,中国石化,化工
928,600061,国投资本,化工
929,600063,皖维高新,化工
930,600074,ST保千里,化工
931,600075,新疆天业,化工
932,600078,澄星股份,化工
933,600091,ST明科,化工
934,600094,大名城,化工
935,600096,云天化,化工
936,600141,兴发集团,化工
937,600143,金发科技,化工
938,600146,商赢环球,化工
939,600155,宝硕股份,化工
940,600157,永泰能源,化工
941,600160,巨化股份,化工
942,600176,中国巨石,化工
943,600182,S佳通,化工
944,600227,赤天化,化工
945,600228,*ST昌九,化工
946,600229,城市传媒,化工
947,600230,沧州大化,化工
948,600249,两面针,化工
949,600251,冠农股份,化工
950,600256,广汇能源,化工
951,600259,广晟有色,化工
952,600260,凯乐科技,化工
953,600273,嘉化能源,化工
954,600277,亿利洁能,化工
955,600281,太化股份,化工
956,600299,安迪苏,化工
957,600301,ST南化,化工
958,600309,万华化学,化工
959,600315,上海家化,化工
960,600319,亚星化学,化工
961,600328,兰太实业,化工
962,600339,中油工程,化工
963,600346,恒力股份,化工
964,600352,浙江龙盛,化工
965,600367,红星发展,化工
966,600378,天科股份,化工
967,600387,海越股份,化工
968,600389,江山股份,化工
969,600409,三友化工,化工
970,600423,*ST柳化,化工
971,600426,华鲁恒升,化工
972,600444,国机通用,化工
973,600458,时代新材,化工
974,600469,风神股份,化工
975,600470,六国化工,化工
976,600481,双良节能,化工
977,600486,扬农化工,化工
978,600500,中化国际,化工
979,600525,长园集团,化工
980,600527,江南高纤,化工
981,600532,宏达矿业,化工
982,600538,国发股份,化工
983,600579,天华院,化工
984,600589,广东榕泰,化工
985,600596,新安股份,化工
986,600617,国新能源,化工
987,600618,氯碱化工,化工
988,600623,华谊集团,化工
989,600633,浙数文化,化工
990,600636,*ST爱富,化工
991,600656,退市博元,化工
992,600667,太极实业,化工
993,600688,上海石化,化工
994,600691,阳煤化工,化工
995,600699,均胜电子,化工
996,600714,金瑞矿业,化工
997,600722,金牛化工,化工
998,600725,ST云维,化工
999,600727,鲁北化工,化工
1000,600731,湖南海利,化工
1001,600746,江苏索普,化工
1002,600769,祥龙电业,化工
1003,600792,云煤能源,化工
1004,600803,新奥股份,化工
1005,600810,神马股份,化工
1006,600844,*ST丹科,化工
1007,600871,石化油服,化工
1008,600882,广泽股份,化工
1009,600885,宏发股份,化工
1010,600889,南京化纤,化工
1011,600985,雷鸣科化,化工
1012,601058,赛轮金宇,化工
1013,601113,华鼎股份,化工
1014,601163,三角轮胎,化工
1015,601208,东材科技,化工
1016,601216,君正集团,化工
1017,601233,桐昆股份,化工
1018,601500,通用股份,化工
1019,601678,滨化股份,化工
1020,601966,玲珑轮胎,化工
1021,603002,宏昌电子,化工
1022,603003,龙宇燃油,化工
1023,603010,万盛股份,化工
1024,603026,石大胜华,化工
1025,603033,三维股份,化工
1026,603041,美思德,化工
1027,603055,台华新材,化工
1028,603067,振华股份,化工
1029,603077,和邦生物,化工
1030,603078,江化微,化工
1031,603086,先达股份,化工
1032,603110,东方材料,化工
1033,603133,碳元科技,化工
1034,603181,皇马科技,化工
1035,603188,亚邦股份,化工
1036,603225,新凤鸣,化工
1037,603227,雪峰科技,化工
1038,603266,天龙股份,化工
1039,603299,井神股份,化工
1040,603330,上海天洋,化工
1041,603360,百傲化学,化工
1042,603378,亚士创能,化工
1043,603580,艾艾精工,化工
1044,603585,苏利股份,化工
1045,603599,广信股份,化工
1046,603601,再升科技,化工
1047,603605,珀莱雅,化工
1048,603615,茶花股份,化工
1049,603630,拉芳家化,化工
1050,603639,海利尔,化工
1051,603683,晶华新材,化工
1052,603722,阿科力,化工
1053,603737,三棵树,化工
1054,603798,康普顿,化工
1055,603822,嘉澳环保,化工
1056,603823,百合花,化工
1057,603879,永悦科技,化工
1058,603906,龙蟠科技,化工
1059,603916,苏博特,化工
1060,603928,兴业股份,化工
1061,603938,三孚股份,化工
1062,603968,醋化股份,化工
1063,603970,中农立华,化工
1064,603980,吉华集团,化工
1065,603991,至正股份,化工
1066,000036,华联控股,化工
1067,000049,德赛电池,化工
1068,000059,华锦股份,化工
1069,000096,广聚能源,化工
1070,000155,川化股份,化工
1071,000159,国际实业,化工
1072,000407,胜利股份,化工
1073,000420,吉林化纤,化工
1074,000422,湖北宜化,化工
1075,000498,山东路桥,化工
1076,000510,金路集团,化工
1077,000515,攀渝钛业,化工
1078,000523,广州浪奇,化工
1079,000525,红 太 阳,化工
1080,000545,金浦钛业,化工
1081,000553,沙隆达Ａ,化工
1082,000554,泰山石油,化工
1083,000565,渝三峡Ａ,化工
1084,000578,盐湖集团,化工
1085,000584,哈工智能,化工
1086,000589,黔轮胎Ａ,化工
1087,000598,兴蓉环境,化工
1088,000599,青岛双星,化工
1089,000606,神州易桥,化工
1090,000615,京汉股份,化工
1091,000627,天茂集团,化工
1092,000635,英 力 特,化工
1093,000637,茂化实华,化工
1094,000662,天夏智慧,化工
1095,000665,湖北广电,化工
1096,000668,荣丰控股,化工
1097,000677,恒天海龙,化工
1098,000683,远兴能源,化工
1099,000687,华讯方舟,化工
1100,000698,沈阳化工,化工
1101,000703,恒逸石化,化工
1102,000707,双环科技,化工
1103,000731,四川美丰,化工
1104,000732,泰禾集团,化工
1105,000737,南风化工,化工
1106,000755,*ST三维,化工
1107,000782,美达股份,化工
1108,000791,甘肃电投,化工
1109,000792,盐湖股份,化工
1110,000818,方大化工,化工
1111,000819,岳阳兴长,化工
1112,000822,山东海化,化工
1113,000830,鲁西化工,化工
1114,000838,财信发展,化工
1115,000839,中信国安,化工
1116,000859,国风塑业,化工
1117,000861,海印股份,化工
1118,000902,新洋丰,化工
1119,000912,*ST天化,化工
1120,000936,华西股份,化工
1121,000949,新乡化纤,化工
1122,000950,*ST建峰,化工
1123,000953,*ST河化,化工
1124,000973,佛塑科技,化工
1125,000976,华铁股份,化工
1126,000979,中弘股份,化工
1127,000985,大庆华科,化工
1128,000990,诚志股份,化工
1129,002002,鸿达兴业,化工
1130,002004,华邦健康,化工
1131,002010,传化智联,化工
1132,002015,霞客环保,化工
1133,002018,华信国际,化工
1134,002037,久联发展,化工
1135,002053,云南能投,化工
1136,002054,德美化工,化工
1137,002061,浙江交科,化工
1138,002064,华峰氨纶,化工
1139,002068,黑猫股份,化工
1140,002080,中材科技,化工
1141,002088,鲁阳节能,化工
1142,002092,中泰化学,化工
1143,002096,南岭民爆,化工
1144,002108,沧州明珠,化工
1145,002109,兴化股份,化工
1146,002113,天润数娱,化工
1147,002125,湘潭电化,化工
1148,002127,南极电商,化工
1149,002130,沃尔核材,化工
1150,002136,安 纳 达,化工
1151,002145,中核钛白,化工
1152,002165,红 宝 丽,化工
1153,002167,东方锆业,化工
1154,002170,芭田股份,化工
1155,002172,澳洋科技,化工
1156,002192,融捷股份,化工
1157,002201,九鼎新材,化工
1158,002206,海 利 得,化工
1159,002211,宏达新材,化工
1160,002215,诺 普 信,化工
1161,002217,合力泰,化工
1162,002221,东华能源,化工
1163,002224,三 力 士,化工
1164,002226,江南化工,化工
1165,002243,通产丽星,化工
1166,002246,北化股份,化工
1167,002250,联化科技,化工
1168,002254,泰和新材,化工
1169,002256,兆新股份,化工
1170,002258,利尔化学,化工
1171,002263,大 东 南,化工
1172,002274,华昌化工,化工
1173,002319,乐通股份,化工
1174,002324,普利特,化工
1175,002326,永太科技,化工
1176,002343,慈文传媒,化工
1177,002360,同德化工,化工
1178,002361,神剑股份,化工
1179,002377,国创高新,化工
1180,002381,双箭股份,化工
1181,002382,蓝帆医疗,化工
1182,002386,天原集团,化工
1183,002391,长青股份,化工
1184,002395,双象股份,化工
1185,002407,多氟多,化工
1186,002408,齐翔腾达,化工
1187,002409,雅克科技,化工
1188,002411,必康股份,化工
1189,002427,尤夫股份,化工
1190,002440,闰土股份,化工
1191,002442,龙星化工,化工
1192,002450,康得新,化工
1193,002453,天马精化,化工
1194,002455,百川股份,化工
1195,002464,众应互联,化工
1196,002470,金正大,化工
1197,002476,宝莫股份,化工
1198,002493,荣盛石化,化工
1199,002496,辉丰股份,化工
1200,002497,雅化集团,化工
1201,002513,蓝丰生化,化工
1202,002538,司尔特,化工
1203,002539,云图控股,化工
1204,002549,凯美特气,化工
1205,002556,辉隆股份,化工
1206,002562,兄弟科技,化工
1207,002581,未名医药,化工
1208,002584,西陇科学,化工
1209,002588,史丹利,化工
1210,002591,恒大高新,化工
1211,002597,金禾实业,化工
1212,002601,龙蟒佰利,化工
1213,002632,道明光学,化工
1214,002637,赞宇科技,化工
1215,002643,万润股份,化工
1216,002648,卫星石化,化工
1217,002666,德联集团,化工
1218,002669,康达新材,化工
1219,002683,宏大爆破,化工
1220,002709,天赐材料,化工
1221,002734,利民股份,化工
1222,002741,光华科技,化工
1223,002748,世龙实业,化工
1224,002749,国光股份,化工
1225,002753,永东股份,化工
1226,002768,国恩股份,化工
1227,002778,高科石化,化工
1228,002783,凯龙股份,化工
1229,002802,洪汇新材,化工
1230,002805,丰元股份,化工
1231,002809,红墙股份,化工
1232,002810,山东赫达,化工
1233,002825,纳尔股份,化工
1234,002827,高争民爆,化工
1235,002838,道恩股份,化工
1236,002886,沃特股份,化工
1237,002895,川恒股份,化工
1238,002909,集泰股份,化工
1239,002915,中欣氟材,化工
1240,002917,金奥博,化工
1241,002919,名臣健康,化工
1242,300019,硅宝科技,化工
1243,300031,宝通科技,化工
1244,300037,新宙邦,化工
1245,300041,回天新材,化工
1246,300054,鼎龙股份,化工
1247,300063,天龙集团,化工
1248,300067,安诺其,化工
1249,300072,三聚环保,化工
1250,300073,当升科技,化工
1251,300082,奥克股份,化工
1252,300107,建新股份,化工
1253,300108,吉药控股,化工
1254,300109,新开源,化工
1255,300116,坚瑞沃能,化工
1256,300121,阳谷华泰,化工
1257,300132,青松股份,化工
1258,300135,宝利国际,化工
1259,300163,先锋新材,化工
1260,300169,天晟新材,化工
1261,300174,元力股份,化工
1262,300180,华峰超纤,化工
1263,300192,科斯伍德,化工
1264,300196,长海股份,化工
1265,300200,高盟新材,化工
1266,300214,日科化学,化工
1267,300218,安利股份,化工
1268,300221,银禧科技,化工
1269,300225,金力泰,化工
1270,300230,永利股份,化工
1271,300236,上海新阳,化工
1272,300243,瑞丰高材,化工
1273,300261,雅本化学,化工
1274,300285,国瓷材料,化工
1275,300305,裕兴股份,化工
1276,300320,海达股份,化工
1277,300321,同大股份,化工
1278,300325,德威新材,化工
1279,300343,联创互联,化工
1280,300387,富邦股份,化工
1281,300398,飞凯材料,化工
1282,300405,科隆股份,化工
1283,300409,道氏技术,化工
1284,300429,强力新材,化工
1285,300437,清水源,化工
1286,300446,乐凯新材,化工
1287,300459,金科文化,化工
1288,300478,杭州高新,化工
1289,300481,濮阳惠成,化工
1290,300487,蓝晓科技,化工
1291,300505,川金诺,化工
1292,300522,世名科技,化工
1293,300530,达志科技,化工
1294,300535,达威股份,化工
1295,300537,广信材料,化工
1296,300539,横河模具,化工
1297,300568,星源材质,化工
1298,300575,中旗股份,化工
1299,300576,容大感光,化工
1300,300586,美联新材,化工
1301,300587,天铁股份,化工
1302,300596,利安隆,化工
1303,300610,晨化股份,化工
1304,300637,扬帆新材,化工
1305,300641,正丹股份,化工
1306,300655,晶瑞股份,化工
1307,300665,飞鹿股份,化工
1308,300690,双一科技,化工
1309,300699,光威复材,化工
1310,300716,国立科技,化工
1311,300717,华信新材,化工
1312,300721,怡达股份,化工
1313,300727,润禾材料,化工
1314,600151,航天机电,电源设备
1315,600202,哈空调,电源设备
1316,600290,华仪电气,电源设备
1317,600401,*ST海润,电源设备
1318,600405,动力源,电源设备
1319,600416,湘电股份,电源设备
1320,600475,华光股份,电源设备
1321,600482,中国动力,电源设备
1322,600537,亿晶光电,电源设备
1323,600847,*ST万里,电源设备
1324,600875,东方电气,电源设备
1325,601012,隆基股份,电源设备
1326,601218,吉鑫科技,电源设备
1327,601558,*ST锐电,电源设备
